,Search,Tweet_Date,Original_Tweet,Cleaned_Text,leia,oplexion,sentilex,textblob
3859,Bolsonaro,2022-04-17,"Bolsonaro é corrupto. Tudo em sigilo. Lula nunca foi inocentado. E, nós não gostamos dos 2, estamos no meio esperando o anúncio de Moro. O único que presta!",bolsonaro corrupto  tudo sigilo  lula nunca inocentado  e  gostamos   meio esperando anuncio moro  unico presta ,positivo,negativo,negativo,negativo
3860,Bolsonaro,2022-04-17,"@BolsonaroSP A impressão que se tem, pelos fatos ocorridos em público até agora, é que o STF dará, sim, um golpe de Estado para impedir um segundo mandato de Bolsonaro https://t.co/mM7sxDQKYY",impressao tem  fatos ocorridos publico agora  stf dara  sim  golpe estado impedir segundo mandato bolsonaro,negativo,neutro,neutro,positivo
3861,Bolsonaro,2022-04-17,Verifiquei o Twitter do Carlos Lupi e me impressionei com as suas verdadeiras postagens! Também notei que: Ele só aborda assuntos referentes ao governo GENOCÍDIO do BOLSONARO. Será que o Ciro só concorre a presidência com Bolsonaro? Será que o  CORRUPTO LULA  não é concorrente? https://t.co/xKmPAMYVXH,verifiquei twitter carlos lupi impressionei verdadeiras postagens  notei que  aborda assuntos referentes governo genocidio bolsonaro  ciro concorre presidencia bolsonaro  corrupto lula concorrente ,neutro,negativo,negativo,positivo
3862,Bolsonaro,2022-04-17,Se Você Vai Votar BOLSONARO 2️⃣2️⃣ 🇧🇷 Comente Com A Bandeira 🇧🇷 #BolsonaroReeleitoVote22 https://t.co/b2fXUHjDj8,vai votar bolsonaro  comente bandeira,neutro,neutro,neutro,neutro
3863,Bolsonaro,2022-04-17,Legado Bolsonaro... indígenas... https://t.co/PVg37idbHN,legado bolsonaro    indigenas   ,neutro,neutro,neutro,neutro
3864,Bolsonaro,2022-04-17,@BlogdoNoblat Bolsonaro fez a Anitta descobrir o verde amarelo. O sujeito é mito.,bolsonaro fez anitta descobrir verde amarelo  sujeito mito ,neutro,negativo,negativo,negativo
3865,Bolsonaro,2022-04-17,@Fiuza_Pistola Ainda tem a ligeira desconfiança que ela é  Bolsonaro. Desde aquele episódio da Mercury cobrar um posicionamento e ela declarar que não queria se “envolver”. Acredito que seja apenas marketing e compatibilidade com seu publico.,ainda ligeira desconfianca bolsonaro  desde episodio mercury cobrar posicionamento declarar queria envolver  acredito apenas marketing compatibilidade publico ,negativo,neutro,neutro,negativo
3866,Bolsonaro,2022-04-17,"Neste domingo (17), Gleisi Hoffmann, presidente do PT, defendeu a cantora Anitta e disparou ataques contra o presidente Jair Bolsonaro. (ContraFatos)",neste domingo     gleisi hoffmann  presidente pt  defendeu cantora anitta disparou ataques contra presidente jair bolsonaro   contrafatos ,negativo,neutro,neutro,neutro
3867,Bolsonaro,2022-04-17,"@TioEnel @alicediax @grillexx_ @med776 @maicsnitter @Anitta https://t.co/PnSqeRDqYo

Não foi em um vídeo. Foi pra Playboy em 2011. Pode olhar o Scan original aí...",video  pra playboy   pode olhar scan original ai   ,negativo,positivo,positivo,positivo
3868,Bolsonaro,2022-04-17,@cabogilberto @TercioTomaz @jairbolsonaro Santos/Bolsonaro👏👏👏🐋🐋,santos bolsonaro,neutro,neutro,neutro,neutro
3869,Bolsonaro,2022-04-17,"@ricardojgomes @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲",bolsonaro bom votar  bom defender  bom proteger otimo ficar ele ,positivo,positivo,positivo,positivo
3870,Bolsonaro,2022-04-17,"Absurdo...

Bolsonaro manda coroa de flores com frase “tributo à democracia” ao velório de Newton Cruz, acusado de tortura na ditadura https://t.co/3pbmi4sRte",absurdo    bolsonaro manda coroa flores frase tributo democracia velorio newton cruz  acusado tortura ditadura,negativo,negativo,negativo,negativo
3871,Bolsonaro,2022-04-17,Creio que boa parte dessa gente são empregados de empresários que apoiam o Bolsonaro aqui em São Paulo.Ou vão nessa motociata ou levam a conta na testa! https://t.co/Ow7hg9T7Wg,creio boa parte dessa gente empregados empresarios apoiam bolsonaro aqui paulo ou vao nessa motociata levam conta testa ,neutro,neutro,neutro,positivo
3872,Bolsonaro,2022-04-17,@BlogdoNoblat Não falar o nome do Bolsonaro??? https://t.co/WMJWcFenrO,falar nome bolsonaro   ,neutro,neutro,neutro,neutro
3873,Bolsonaro,2022-04-17,"@Carloshbfavaro Parabéns pelo trabalho em prol do nosso estado, juntamente com o governo Bolsonaro.",parabens trabalho prol estado  juntamente governo bolsonaro ,positivo,neutro,neutro,neutro
3874,Bolsonaro,2022-04-17,Bolsonaro do multiverso kkkkkkkkkkkkkkkkkkkk https://t.co/Ek48l8xwP5,bolsonaro multiverso kkkkkkkkkkkkkkkkkkkk,neutro,neutro,neutro,positivo
3875,Bolsonaro,2022-04-17,"@majorgabdf Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲",bolsonaro bom votar  bom defender  bom proteger otimo ficar ele ,positivo,positivo,positivo,positivo
3876,Bolsonaro,2022-04-17,"@SPFutDepre Fora Bolsonaro

Isso mesmo 

Amigos 🌵🌵🌵🌵🌵 vamos ajudar 

Fora jessi
Fora jessi

Fora jessi

Fora jessi

Fora Bolsonaro

Fora jessi

Foca no Gshow:
https://t.co/6egg2rQERT

#ForaJessi 

Vai Corinthians

Arthur campeão",bolsonaro amigos vamos ajudar jessi jessi jessi jessi bolsonaro jessi foca gshow  vai corinthians arthur campeao,positivo,neutro,neutro,positivo
3877,Bolsonaro,2022-04-17,@NatanBonoro @2Dantiiis @folha Bolsonaro Recorde da dívida pública. https://t.co/XfyMmtbJSv,bolsonaro recorde divida publica ,negativo,neutro,neutro,neutro
3878,Bolsonaro,2022-04-17,"@cinthya_ramos @_LeleRodrigues @migoli1985 @filipesabara @AbrahamWeint Não, não!! Bolsonaro que esquerdista e vai votar em Lula. 🤣🤣🤣🤣🤣🤣🤣",nao  nao   bolsonaro esquerdista vai votar lula ,negativo,neutro,neutro,negativo
3879,Bolsonaro,2022-04-17,@brumelianebrum Quem mandou esfaquear o Bolsonaro?,mandou esfaquear bolsonaro ,neutro,neutro,neutro,neutro
3880,Bolsonaro,2022-04-17,"""E conhecereis a verdade 'daqui a 100 (cem) anos' e a verdade vos libertará.""

S. Bolsonaro 1.71

QUEM NÃO DEVE, NÃO TEME.

#SigiloDaAberração", e conhecereis verdade  daqui  cem  anos  verdade libertara   s  bolsonaro   deve  teme ,positivo,neutro,neutro,positivo
3881,Bolsonaro,2022-04-17,"@Berg__s Bolsonaro tem certeza que os milicos ficarão do dele. NUNCA nessa vida que os milicos, sobretudo general, colocarão o deles na reta.",bolsonaro certeza milicos ficarao dele  nunca nessa vida milicos  sobretudo general  colocarao reta ,positivo,neutro,neutro,positivo
3882,Bolsonaro,2022-04-17,"Anitta bloqueou Bolsonaro no twitter.

Acho que ela não vai votar no Presidente.

😂😂😂😂😂😂😂😂😂😂😂",anitta bloqueou bolsonaro twitter  acho vai votar presidente ,neutro,neutro,neutro,neutro
3883,Bolsonaro,2022-04-17,"@RCNPATRIOTA1 @anavilarinol @Anitta Lugar,gado do Bolsonaro,família grande mais ou menos 62, pessoas.todas do bem,Bolsonaristas roxo,Yhuuuuuuu,Deus no Comando e de todos",lugar gado bolsonaro familia grande menos   pessoas todas bem bolsonaristas roxo yhuuuuuuu deus comando todos,positivo,neutro,neutro,positivo
3884,Bolsonaro,2022-04-17,@btwcline não tenha ódio da sua cara tenha ódio da cara do bolsonaro,odio cara odio cara bolsonaro,negativo,neutro,neutro,negativo
3885,Bolsonaro,2022-04-17,@DiegoRi66068907 @SlfPG Bolsonaro! O único,bolsonaro  unico,neutro,neutro,neutro,neutro
3886,Bolsonaro,2022-04-17,@amandamoraes500 @FernandoVaisma3 @EdervaneRodrig @Marcosdgb3 @PAULORO94143328 @MonicaMachado38 Então segue a página do @Bolsopet22 ... página dedicada à pets patriotas apoiadores do presidente Bolsonaro.,entao segue pagina     pagina dedicada pets patriotas apoiadores presidente bolsonaro ,positivo,neutro,neutro,neutro
3887,Bolsonaro,2022-04-17,Bolsonaro pede reunião com WhatsApp para tratar de acordo com TSE https://t.co/gHmkBo1dHm,bolsonaro pede reuniao whatsapp tratar acordo tse,positivo,neutro,neutro,neutro
3888,Bolsonaro,2022-04-17,"@iuripitta @CNNBrasil Deixa eu ver se entendi: Bolsonaro pressiona o zap por querer que o mesmo libere aqui os mesmos recursos que o resto do mundo, já o TSE que ameaçou banir o aplicatico se ñ se submeter a ele, é a democracia? kkkk, vale tudo para eleger o descondenado, tá feio pra vcs heim .",deixa ver entendi  bolsonaro pressiona zap querer libere aqui mesmos recursos resto mundo  tse ameacou banir aplicatico n submeter ele  democracia  kkkk  vale tudo eleger descondenado  ta feio pra vcs heim  ,negativo,neutro,neutro,positivo
3889,Bolsonaro,2022-04-17,@bolsonaro_20_22 Se eu falar ela vai ver opoha kkk,falar vai ver opoha kkk,neutro,neutro,neutro,positivo
3890,Bolsonaro,2022-04-17,@ale99688152 @DeputadoFederal O lucro da recorde da petrobras reduziu a gasolina para 8 reais. Vc está certa minha irmã. Bolsonaro é tudo de bom.,lucro recorde petrobras reduziu gasolina reais  vc certa irma  bolsonaro tudo bom ,positivo,positivo,positivo,positivo
3891,Bolsonaro,2022-04-17,@BlogdoNoblat Bolsonaro Bolsonaro Bolsonaro,bolsonaro bolsonaro bolsonaro,neutro,neutro,neutro,neutro
3892,Bolsonaro,2022-04-17,@Dantinhas Fora Arthur e fora Bolsonaro 🤧,arthur bolsonaro,neutro,neutro,neutro,neutro
3893,Bolsonaro,2022-04-17,Patria amada brasil bolsonaro 2022 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/CjbqxjYJwC,patria amada brasil bolsonaro,positivo,neutro,neutro,neutro
3894,Bolsonaro,2022-04-17,Se Você Vai Votar BOLSONARO 2️⃣2️⃣ 🇧🇷 Comente Com A Bandeira 🇧🇷 #BolsonaroReeleitoVote22 https://t.co/OfHrbWDww4,vai votar bolsonaro  comente bandeira,neutro,neutro,neutro,neutro
3895,Bolsonaro,2022-04-17,"@Gardenalpequen3 @BlogdoNoblat Eu só conheço esse cara porque ele não esquece o Bolsonaro, agora nunca precisei desse aí pra saber que é o Bolsonaro",conheco cara porque esquece bolsonaro  agora nunca precisei desse ai pra saber bolsonaro,negativo,neutro,neutro,neutro
3896,Bolsonaro,2022-04-17,"@verdeclaroo @GugaNoblat Bolsonaro não foi a debates e ganhou em 2018, ué
Que não fuja esse ano",bolsonaro debates ganhou   ue fuja ano,positivo,neutro,neutro,neutro
3897,Bolsonaro,2022-04-17,"@Biakicis @jairbolsonaro Na minha família somos 6 irmãos. Todos tem filhos e até netos. Todos votam em Bolsonaro, menos 1, que é professor.",familia irmaos  todos filhos netos  todos votam bolsonaro  menos   professor ,neutro,neutro,neutro,neutro
3898,Bolsonaro,2022-04-17,"@OrtegaPenuela Eu fico impressionada em cm essa mulher conseguiu um cargo público de tamanha importância!!  Onde os brasileiros estavam cm a cabeça qnd elegeram essa corja q hj está no poder público!Aí alguns tem raiva de Bolsonaro! Moço se n fosse ele, cm certeza nós ainda estaríamos na bolha!",fico impressionada cm mulher conseguiu cargo publico tamanha importancia   onde brasileiros cm cabeca qnd elegeram corja q hj poder publico ai alguns raiva bolsonaro  moco n ele  cm certeza ainda estariamos bolha ,negativo,neutro,neutro,negativo
3899,Bolsonaro,2022-04-17,"@gata_bolsonaro @EmanuelMuller66 @pauloeneas vc com esse figurino de profissional  e com esse nível de "" argumentação "" é q é séria.",vc figurino profissional nivel   argumentacao   q seria ,neutro,positivo,positivo,negativo
3900,Bolsonaro,2022-04-17,@bolsonaro_20_22 #vidasmasculinasimportam 😭😭😭😭,,neutro,neutro,neutro,neutro
3901,Bolsonaro,2022-04-17,@xcecinha @trenorei bolsonaro🇧🇷,,neutro,neutro,neutro,neutro
3902,Bolsonaro,2022-04-17,@PATRlOTAS Bolsonaro fez a Anitta descobrir o verde amarelo. O sujeito é mito mesmo.,bolsonaro fez anitta descobrir verde amarelo  sujeito mito mesmo ,neutro,negativo,negativo,negativo
3903,Bolsonaro,2022-04-17,@OrtegaPenuela Uma pessoa em fim de carreira...não sabe mais como se portar! O fracasso faz isso com as pessoas!Tentam transferir suas frustrações para quem está em evidência! É Bolsonaro até 2026!!!,pessoa fim carreira   nao sabe portar  fracasso faz pessoas tentam transferir frustracoes evidencia  bolsonaro    ,negativo,positivo,neutro,negativo
3904,Bolsonaro,2022-04-17,"ABSURDAMENTE FECHADOS BLINDADOS COM BOLSONARO PRESIDENTE DO BRASIL GIGANTE DE REALIZAÇÕES DO BRASIL GIGANTE DE REALIZAÇÕES DO BRASIL GIGANTE DE REALIZAÇÕES DO BRASIL! VITÓRIA CERTA!
BOLSONARO O LÍDER!
O AMOR VENCE SEMPRE!
22PARA 2022ATE2026! https://t.co/9vm183WO1G",absurdamente fechados blindados bolsonaro presidente brasil gigante realizacoes brasil gigante realizacoes brasil gigante realizacoes brasil  vitoria certa  bolsonaro lider  amor vence sempre  ate ,positivo,neutro,neutro,positivo
3905,Bolsonaro,2022-04-17,@DepEduardoCunha Oq Bolsonaro não fez nada pro Brasil pelo menos no pt nós podíamos comprar as coisas,oq bolsonaro fez nada pro brasil menos pt podiamos comprar coisas,neutro,neutro,neutro,negativo
3906,Bolsonaro,2022-04-17,@emanoelly_ana kkkkkkkkkkkkk bolsonaro 2022 👉🏻👉🏻,kkkkkkkkkkkkk bolsonaro,neutro,neutro,neutro,neutro
3907,Bolsonaro,2022-04-17,"@PullmanPatriota @CaminhaMarc Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲",bolsonaro bom votar  bom defender  bom proteger otimo ficar ele ,positivo,positivo,positivo,positivo
3908,Bolsonaro,2022-04-17,Bolsonaro e Forças Armadas: Último aviso para quem está fora das quatro ... https://t.co/v1djqYFxhA via @YouTube,bolsonaro forcas armadas  ultimo aviso quatro     via,positivo,neutro,neutro,neutro
3909,Bolsonaro,2022-04-17,"Culpa dos 14 anos de PT que quebrou o país, Lula roubou demais o Brasil, estamos virando uma Venezuela e uma Cuba mesmo, os comunistas quebraram o Brasil 

Bolsonaro não consegue governar em paz, mas tá fazendo um bom trabalho, a economia tá melhorando………

ELES DIZEM https://t.co/KcUmwvJRhp",culpa anos pt quebrou pais  lula roubou demais brasil  virando venezuela cuba mesmo  comunistas quebraram brasil bolsonaro consegue governar paz  ta fazendo bom trabalho  economia ta melhorando          dizem,positivo,positivo,positivo,positivo
3910,Bolsonaro,2022-04-17,@MarcioPochmann https://t.co/dc3rt1khgn,,neutro,neutro,neutro,neutro
3911,Bolsonaro,2022-04-17,"@ClimaInfoNews @MPF_PGR @policiafederal Imaginar o desespero de um povo, que chega a pedir ajuda a Policia FEDERAL ?!?!  Comandada pelo ser ignóbil do Bolsonaro, o homem com o MAIOR discurso de extermínio da cultura e do povo indígena.",imaginar desespero povo  chega pedir ajuda policia federal      comandada ser ignobil bolsonaro  homem maior discurso exterminio cultura povo indigena ,positivo,negativo,negativo,neutro
3912,Bolsonaro,2022-04-17,@oAndreco Jair Messias Bolsonaro,jair messias bolsonaro,neutro,neutro,neutro,neutro
3913,Bolsonaro,2022-04-17,"O cabra me excluiu do Facebook dele por causa dos meus posts sobre o Bolsonaro, e agora fica me mandando mensagem no bate papo ...eu mereço mesmo",cabra excluiu facebook causa posts sobre bolsonaro  agora fica mandando mensagem bate papo    eu mereco,neutro,neutro,neutro,positivo
3914,Bolsonaro,2022-04-17,@Cara_Da_Batata eh bolsonaro ou nao eh,eh bolsonaro nao eh,negativo,neutro,neutro,neutro
3915,Bolsonaro,2022-04-17,odeio tanto esse velhote feio decrépito do bolsonaro,odeio tanto velhote feio decrepito bolsonaro,negativo,negativo,negativo,negativo
3916,Bolsonaro,2022-04-17,"@AndreHenning Muda Brasil
Muda Brasil
Muda de verdade
Bolsonaro com amor e com coragem (Bolsonaro)
🤣🤣🤣🤣",muda brasil muda brasil muda verdade bolsonaro amor coragem  bolsonaro ,positivo,neutro,negativo,positivo
3917,Bolsonaro,2022-04-17,@o_antagonista Bolsonaro reeleito no primeiro turno,bolsonaro reeleito primeiro turno,neutro,negativo,negativo,positivo
3918,Bolsonaro,2022-04-17,"@joseambrosioMAO @YMCBahia Olha, que o governo do Bolsonaro é esquisito e fraco eu concordo. Mas não acredito que ele teria tal atitude, carregar nas costas possíveis mortes, só para ter uma vantagem em determinado assunto?! Não faz sentido.",olha  governo bolsonaro esquisito fraco concordo  acredito tal atitude  carregar costas possiveis mortes  ter vantagem determinado assunto   faz sentido ,positivo,negativo,negativo,negativo
3919,Bolsonaro,2022-04-17,Annita bloqueó a Bolsonaro en Twitter tras comentarios irónicos sobre su presentación en Coachella https://t.co/PNYJaGsZ8h https://t.co/C3oseagaGE,annita bloqueo bolsonaro en twitter tras comentarios ironicos sobre su presentacion en coachella,neutro,neutro,neutro,neutro
3920,Bolsonaro,2022-04-17,@Metropoles Jente  me perdoa  eu tô agora   aqui  tomando um chopp  tocado  um  violão  gravando  um  vídeo  pro  o  gritando fora Bolsonaro,jente perdoa to agora aqui tomando chopp tocado violao gravando video pro gritando bolsonaro,neutro,negativo,neutro,neutro
3921,Bolsonaro,2022-04-17,"@tocomleonardo @Anitta @jairbolsonaro Do Bolsonaro?
Que eu saiba e do Brasil 🇧🇷
E que país vc vive?",bolsonaro  saiba brasil pais vc vive ,neutro,neutro,neutro,positivo
3922,Bolsonaro,2022-04-17,"@brasil247 Sm ofender os burros,  mas esse já slogan do Presidente Bolsonaro Reeleito no primeiro turno 🇧🇷😎",sm ofender burros  slogan presidente bolsonaro reeleito primeiro turno,negativo,negativo,negativo,positivo
3923,Bolsonaro,2022-04-17,"Até dia 4 de maio você pode regularizar seu título. Quem fizer 16 anos até o dia da eleição pode fazer título.
Leve seus parentes menores e filhos de amigos fazerem títulos. 
A esquerda faz isso. Não vamos baixar a guarda.
Bolsonaro  pelo Brasil!",dia pode regularizar titulo  fizer anos dia eleicao pode fazer titulo  leve parentes menores filhos amigos fazerem titulos  esquerda faz isso  vamos baixar guarda  bolsonaro brasil ,positivo,neutro,neutro,negativo
